npi	nppes_provider_gender	specialty_description	medicare_prvdr_enroll_status	total_claim_count	total_30_day_fill_count	total_drug_cost	total_day_supply	bene_count	ge65_suppress_flag	total_claim_count_ge65	total_30_day_fill_count_ge65	total_drug_cost_ge65	total_day_supply_ge65	bene_count_ge65_suppress_flag	bene_count_ge65	brand_suppress_flag	brand_claim_count	brand_drug_cost	generic_suppress_flag	generic_claim_count	generic_drug_cost	other_suppress_flag	other_claim_count	other_drug_cost	mapd_suppress_flag	mapd_claim_count	mapd_drug_cost	pdp_suppress_flag	pdp_claim_count	pdp_drug_cost	lis_suppress_flag	lis_claim_count	lis_drug_cost	nonlis_suppress_flag	nonlis_claim_count	nonlis_drug_cost	opioid_claim_count	opioid_drug_cost	opioid_day_supply	opioid_bene_count	opioid_prescriber_rate	la_opioid_claim_count	la_opioid_drug_cost	la_opioid_day_supply	la_opioid_bene_count	la_opioid_prescriber_rate	antibiotic_claim_count	antibiotic_drug_cost	antibiotic_bene_count	antipsych_ge65_suppress_flag	antipsych_claim_count_ge65	antipsych_drug_cost_ge65	antipsych_bene_ge65_suppress_flg	antipsych_bene_count_ge65	average_age_of_beneficiaries	beneficiary_female_count	beneficiary_male_count	beneficiary_nondual_count	beneficiary_dual_count	beneficiary_average_risk_score	EXCLYear	REINYear	excl_type	exclusion_flag	country	state	nppes_credentials	total_30_day_per_claim	drug_cost_per_claim	day_supply_per_claim	female_count	male_count	nondual_count	dual_count
1437236726	F	Allergy/Immunology	E	1161.0	1762.4	173422.21	49901.0	195.0	not_suppressed	988.0	1478.4	149282.11	41742.0	not_suppressed	170.0	counter suppressed	160.0	17122.3	not_suppressed	996.0	53013.75	suppressed	5.0	0.0	not_suppressed	70.0	5000.78	not_suppressed	1091.0	168421.43	not_suppressed	228.0	23081.54	not_suppressed	933.0	150340.67	91.0	847.22	1472.0	27.0	7.84	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	139.0	56.0	168.0	27.0	1.3154				0	US	IL	Medical Doctor	1.5180017226528855	149.3731352282515	42.98105081826012	not suppressed	not suppressed	not suppressed	not suppressed
1992732713	F	Nurse	E	430.0	812.5	38523.4	22702.0	89.0	not_suppressed	410.0	788.46666667	37050.43	22162.0	counter suppressed	84.0	not_suppressed	142.0	27158.91	not_suppressed	288.0	11364.49	not_suppressed	0.0	0.0	not_suppressed	148.0	12593.63	not_suppressed	282.0	25929.77	not_suppressed	22.0	3123.24	not_suppressed	408.0	35400.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	406.88	18.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	89.0	0.0	89.0	40.0	0.6328				0	US	IL	Nurse	1.8895348837209303	89.5893023255814	52.7953488372093	not suppressed	not suppressed	suppressed	suppressed
1720055122	M	Cardiologist	E	8042.0	22077.9	1240991.91	658221.0	1020.0	not_suppressed	7860.0	21610.366667	1221610.1	644494.0	not_suppressed	991.0	not_suppressed	1759.0	1018828.54	not_suppressed	6283.0	222163.37	not_suppressed	0.0	0.0	not_suppressed	496.0	71015.65	not_suppressed	7546.0	1169976.26	not_suppressed	660.0	99528.63	not_suppressed	7382.0	1141463.28	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	31.0	85.02	16.0	not suppressed	0.0	0.0	not suppressed	0.0	77.0	446.0	574.0	941.0	79.0	1.4792				0	US	DE	Medical Doctor	2.745324546132803	154.31384108430737	81.84792340213878	not suppressed	not suppressed	not suppressed	not suppressed
1669835005	M	Student	N	31.0	33.0	834.42	497.0	17.0	not_suppressed	18.0	18.0	675.5	221.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	26.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	26.0	11189.15	not_suppressed	15.0	206.26	not_suppressed	16.0	628.16	13.0	547.79	147.0	12.0	41.94	5.0	0.0	0.0	5.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	64.0	73.0	47.0	89.0	40.0	2.4959				0	US	TX	Medical Doctor	1.064516129032258	26.916774193548385	16.032258064516128	suppressed	suppressed	suppressed	suppressed
1215114244	M	Physical Medicine	E	72.0	72.0	1167.75	1051.0	43.0	counter suppressed	67.0	306.0	13928.695	6920.0	counter suppressed	38.0	suppressed	5.0	17122.3	counter suppressed	67.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	12.0	47.6	not_suppressed	60.0	1120.15	suppressed	5.0	7822.22	counter suppressed	67.0	8329.63	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	14.0	73.02	12.0	not suppressed	0.0	0.0	not suppressed	0.0	77.0	24.0	19.0	89.0	40.0	1.4466				0	US	FL	Optometrist	1.0	16.21875	14.597222222222221	not suppressed	not suppressed	suppressed	suppressed
1093012239	F	Nurse	E	95.0	136.2	5476.78	3822.0	22.0	not_suppressed	70.0	104.0	4804.87	2969.0	counter suppressed	17.0	not_suppressed	35.0	3825.97	not_suppressed	60.0	1650.81	not_suppressed	0.0	0.0	not_suppressed	14.0	252.54	not_suppressed	81.0	5224.24	not_suppressed	26.0	585.65	not_suppressed	69.0	4891.13	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	66.0	22.0	0.0	89.0	40.0	0.8590000000000001				0	US	NC	Nurse	1.4336842105263157	57.65031578947368	40.23157894736842	not suppressed	not suppressed	suppressed	suppressed
1174530380	M	Dentist	E	53.0	53.0	689.62	821.0	22.0	not_suppressed	53.0	53.0	689.62	821.0	not_suppressed	22.0	not_suppressed	0.0	0.0	not_suppressed	53.0	689.62	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	48.0	11189.15	not_suppressed	21.0	445.14	not_suppressed	32.0	244.48	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	14.0	78.38	13.0	not suppressed	0.0	0.0	not suppressed	0.0	73.0	73.0	47.0	89.0	40.0	1.4916				0	US	TX	Dentist/DDS	1.0	13.011698113207547	15.49056603773585	suppressed	suppressed	suppressed	suppressed
1013906585	F	Nurse	E	868.0	994.0	55420.47	24609.0	116.0	not_suppressed	812.0	938.0	53515.06	23704.0	not_suppressed	96.0	counter suppressed	134.0	17122.3	not_suppressed	729.0	19188.17	suppressed	5.0	0.0	not_suppressed	260.0	13500.51	not_suppressed	608.0	41919.96	not_suppressed	251.0	8637.27	not_suppressed	617.0	46783.2	142.0	6671.38	2363.0	53.0	16.36	41.0	4555.97	821.0	13.0	28.87	24.0	944.12	5.0	not suppressed	39.0	2915.95	suppressed	5.0	78.0	75.0	41.0	62.0	54.0	2.5271				0	US	CO	Nurse	1.1451612903225807	63.84846774193549	28.351382488479263	not suppressed	not suppressed	not suppressed	not suppressed
1578596045	M	General/Family Practice	N	14.0	14.0	254.98	290.0	5.0	suppressed	5.0	306.0	13928.695	6920.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	9.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	suppressed	5.0	11189.15	counter suppressed	9.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	1.3465				0	US	NY	DO	1.0	18.212857142857143	20.714285714285715	suppressed	suppressed	suppressed	suppressed
1194785758	M	Obstetrics & Gynecology	E	542.0	946.4	47306.76	27007.0	112.0	not_suppressed	493.0	868.2	43473.38	24749.0	counter suppressed	107.0	not_suppressed	186.0	27878.75	not_suppressed	356.0	19428.01	not_suppressed	0.0	0.0	not_suppressed	18.0	1687.75	not_suppressed	524.0	45619.01	not_suppressed	16.0	450.48	not_suppressed	526.0	46856.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	254.25	12.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	73.0	47.0	89.0	40.0	0.7459				0	US	CA	Medical Doctor	1.7461254612546124	87.28184501845018	49.82841328413284	suppressed	suppressed	suppressed	suppressed
1821148917	M	General/Family Practice	E	8997.0	14686.7	516906.59	429872.0	607.0	not_suppressed	7458.0	12384.0	406723.4	363488.0	not_suppressed	492.0	not_suppressed	1590.0	387638.9	not_suppressed	7137.0	121001.4	not_suppressed	270.0	8266.29	not_suppressed	7562.0	455945.71	not_suppressed	1435.0	60960.88	not_suppressed	6524.0	423400.49	not_suppressed	2473.0	93506.1	140.0	1666.88	3262.0	59.0	1.56	5.0	0.0	0.0	5.0	0.0	89.0	9513.13	69.0	suppressed	5.0	0.0	suppressed	5.0	71.0	315.0	292.0	240.0	367.0	1.5997				0	US	AZ	Medical Doctor	1.6323996887851506	57.45321662776481	47.77948204957208	not suppressed	not suppressed	not suppressed	not suppressed
1225234164	F	Psychiatry/Psychology & Neurology	E	257.0	257.0	10921.81	7011.0	46.0	not_suppressed	204.0	204.0	8171.71	5513.0	not_suppressed	34.0	not_suppressed	46.0	7130.26	not_suppressed	211.0	3791.55	not_suppressed	0.0	0.0	not_suppressed	35.0	3174.56	not_suppressed	222.0	7747.25	not_suppressed	166.0	7579.31	not_suppressed	91.0	3342.5	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	22.0	3770.22	not suppressed	17.0	71.0	24.0	22.0	25.0	21.0	1.7443				0	US	MS	Medical Doctor	1.0	42.49731517509728	27.280155642023345	not suppressed	not suppressed	not suppressed	not suppressed
1285612036	M	Optometry/Ophthalmology	E	296.0	313.6	18370.08	7651.0	75.0	not_suppressed	191.0	201.4	12767.24	4897.0	not_suppressed	60.0	not_suppressed	105.0	14640.01	not_suppressed	191.0	3730.07	not_suppressed	0.0	0.0	not_suppressed	47.0	1377.88	not_suppressed	249.0	16992.2	not_suppressed	264.0	15824.69	not_suppressed	32.0	2545.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	75.0	38.0	37.0	19.0	56.0	2.2175				0	US	FL	Optometrist	1.0594594594594595	62.061081081081085	25.847972972972972	not suppressed	not suppressed	not suppressed	not suppressed
1356407480	F	Nurse	E	1358.0	2475.8	50174.01	70272.0	95.0	not_suppressed	1358.0	2475.8	50174.01	70272.0	not_suppressed	95.0	counter suppressed	123.0	17122.3	not_suppressed	1230.0	39956.38	suppressed	5.0	0.0	not_suppressed	1358.0	50174.01	not_suppressed	0.0	0.0	not_suppressed	65.0	1683.2	not_suppressed	1293.0	48490.81	124.0	6799.51	3215.0	28.0	9.13	32.0	3315.09	945.0	11.0	25.81	75.0	645.66	47.0	not suppressed	123.0	6915.82	not suppressed	28.0	88.0	65.0	30.0	89.0	40.0	2.0086				0	US	CA	Nurse	1.8231222385861563	36.9469882179676	51.746686303387335	not suppressed	not suppressed	suppressed	suppressed
1457895476	F	Nurse	N	253.0	417.1	14906.95	11788.0	35.0	not_suppressed	115.0	219.6	9956.91	6434.0	not_suppressed	20.0	counter suppressed	42.0	17122.3	not_suppressed	206.0	3017.91	suppressed	5.0	0.0	not_suppressed	147.0	6689.61	not_suppressed	106.0	8217.34	not_suppressed	231.0	14685.09	not_suppressed	22.0	221.86	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	62.0	23.0	12.0	89.0	40.0	1.2624				0	US	CA	Nurse	1.6486166007905139	58.920750988142295	46.59288537549407	not suppressed	not suppressed	suppressed	suppressed
1386610103	M	Internal Medicine	E	1167.0	2209.6	174008.88	64026.0	217.0	not_suppressed	718.0	1480.2	101975.93	43203.0	not_suppressed	162.0	not_suppressed	173.0	143473.6	not_suppressed	983.0	30216.83	not_suppressed	11.0	318.45	not_suppressed	298.0	25978.33	not_suppressed	869.0	148030.55	not_suppressed	537.0	102223.83	not_suppressed	630.0	71785.05	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	49.0	1019.47	35.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	113.0	104.0	148.0	69.0	4.4836				0	US	TX	Medical Doctor	1.893401885175664	149.10786632390747	54.86375321336761	not suppressed	not suppressed	not suppressed	not suppressed
1740667559	M	Student	N	72.0	106.0	2414.8	3180.0	15.0	counter suppressed	67.0	306.0	13928.695	6920.0	counter suppressed	10.0	suppressed	5.0	17122.3	counter suppressed	67.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	28.0	1370.43	not_suppressed	44.0	1044.37	counter suppressed	67.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	75.0	73.0	47.0	89.0	40.0	1.4732				0	US	NY	Medical Doctor	1.4722222222222223	33.53888888888889	44.166666666666664	suppressed	suppressed	suppressed	suppressed
1356635080	F	Internal Medicine	E	1372.0	1972.8	92089.54	57317.0	181.0	not_suppressed	1045.0	1526.6	68205.2	44618.0	not_suppressed	137.0	counter suppressed	174.0	17122.3	not_suppressed	1193.0	19075.01	suppressed	5.0	0.0	not_suppressed	814.0	65551.29	not_suppressed	558.0	26538.25	not_suppressed	681.0	64297.62	not_suppressed	691.0	27791.92	27.0	223.96	354.0	21.0	1.97	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	120.0	61.0	106.0	75.0	1.4613				0	US	FL	Medical Doctor	1.4379008746355684	67.12065597667637	41.77623906705539	not suppressed	not suppressed	not suppressed	not suppressed
1871763011	M	General/Family Practice	E	2119.0	4147.7	167473.38	120457.0	164.0	not_suppressed	1694.0	3402.4666667	145213.5	99006.0	not_suppressed	116.0	counter suppressed	388.0	17122.3	not_suppressed	1726.0	34864.29	suppressed	5.0	0.0	not_suppressed	1379.0	117263.53	not_suppressed	740.0	50209.85	not_suppressed	1023.0	79219.49	not_suppressed	1096.0	88253.89	19.0	62.85	247.0	15.0	0.9	0.0	0.0	0.0	0.0	0.0	49.0	1077.79	40.0	suppressed	5.0	0.0	suppressed	5.0	67.0	97.0	67.0	105.0	59.0	1.264				0	US	GA	Medical Doctor	1.9573855592260498	79.03415762151958	56.84615384615385	not suppressed	not suppressed	not suppressed	not suppressed
1689611659	F	Physician Assistant	E	275.0	275.0	2513.07	1741.0	178.0	not_suppressed	103.0	103.0	1006.32	738.0	not_suppressed	77.0	suppressed	5.0	17122.3	counter suppressed	270.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	99.0	1195.44	not_suppressed	176.0	1317.63	not_suppressed	185.0	1656.58	not_suppressed	90.0	856.49	85.0	308.02	192.0	80.0	30.91	0.0	0.0	0.0	0.0	0.0	91.0	877.87	81.0	not suppressed	0.0	0.0	not suppressed	0.0	59.0	109.0	69.0	75.0	103.0	1.4861				0	US	OH	Physican Assistant	1.0	9.138436363636364	6.330909090909091	not suppressed	not suppressed	not suppressed	not suppressed
1124000823	M	Physical Medicine	E	811.0	858.4	39851.82	24139.0	144.0	not_suppressed	720.0	761.33333333	35927.39	21597.0	not_suppressed	126.0	counter suppressed	137.0	17122.3	not_suppressed	669.0	9980.88	suppressed	5.0	0.0	not_suppressed	394.0	16973.57	not_suppressed	417.0	22878.25	not_suppressed	314.0	18335.38	not_suppressed	497.0	21516.44	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	124.45	25.0	suppressed	5.0	0.0	suppressed	5.0	75.0	84.0	60.0	98.0	46.0	2.6727				0	US	TX	Medical Doctor	1.058446362515413	49.13911220715166	29.764488286066584	not suppressed	not suppressed	not suppressed	not suppressed
1922524206	F	Physician Assistant	E	54.0	107.0	1900.25	3085.0	20.0	not_suppressed	19.0	36.0	700.87	1032.0	suppressed	5.0	suppressed	5.0	17122.3	counter suppressed	49.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	33.0	1072.61	not_suppressed	21.0	827.64	counter suppressed	49.0	7822.22	suppressed	5.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	58.0	73.0	47.0	89.0	40.0	1.3154				0	US	WI	Physican Assistant	1.9814814814814814	35.18981481481482	57.129629629629626	suppressed	suppressed	suppressed	suppressed
1487965976	F	Internal Medicine	E	941.0	1487.8	223112.72	43135.0	134.0	not_suppressed	533.0	931.26666667	134289.98	27054.0	not_suppressed	93.0	not_suppressed	442.0	210229.22	not_suppressed	439.0	9957.16	not_suppressed	60.0	2926.34	not_suppressed	476.0	124044.67	not_suppressed	465.0	99068.05	not_suppressed	679.0	165595.41	not_suppressed	262.0	57517.31	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	0.0	0.0	not suppressed	0.0	66.0	90.0	44.0	65.0	69.0	1.7656				0	US	NJ	Medical Doctor	1.5810839532412326	237.1017215727949	45.83953241232731	not suppressed	not suppressed	not suppressed	not suppressed
1528154549	M	Surgery	E	61.0	79.0	7385.52	1287.0	41.0	not_suppressed	61.0	79.0	7385.52	1287.0	not_suppressed	41.0	suppressed	5.0	17122.3	counter suppressed	56.0	8144.09	not_suppressed	0.0	0.0	suppressed	5.0	5038.525	counter suppressed	56.0	11189.15	suppressed	5.0	7822.22	counter suppressed	56.0	8329.63	34.0	185.84	275.0	27.0	55.74	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	76.0	21.0	20.0	89.0	40.0	1.625				0	US	TX	Medical Doctor	1.2950819672131149	121.07409836065574	21.098360655737704	not suppressed	not suppressed	suppressed	suppressed
1417003377	M	Emergency Medicine	E	347.0	347.5	2987.66	2696.0	240.0	not_suppressed	260.0	260.13333333	2158.72	2013.0	not_suppressed	182.0	not_suppressed	22.0	520.19	not_suppressed	325.0	2467.47	not_suppressed	0.0	0.0	not_suppressed	197.0	1649.52	not_suppressed	150.0	1338.14	not_suppressed	227.0	1612.29	not_suppressed	120.0	1375.37	86.0	260.92	239.0	80.0	24.78	0.0	0.0	0.0	0.0	0.0	101.0	790.41	94.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	144.0	96.0	93.0	147.0	1.442				0	US	NM	Medical Doctor	1.0014409221902016	8.609971181556196	7.769452449567724	not suppressed	not suppressed	not suppressed	not suppressed
1023194552	M	Obstetrics & Gynecology	E	109.0	256.7	15982.6	7402.0	35.0	counter suppressed	104.0	306.0	13928.695	6920.0	counter suppressed	30.0	not_suppressed	49.0	11991.68	not_suppressed	60.0	3990.92	not_suppressed	0.0	0.0	counter suppressed	104.0	5038.525	suppressed	5.0	11189.15	suppressed	5.0	7822.22	counter suppressed	104.0	8329.63	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	69.0	35.0	0.0	89.0	40.0	0.7794				0	US	CA	Medical Doctor	2.355045871559633	146.62935779816513	67.90825688073394	not suppressed	not suppressed	suppressed	suppressed
1538398961	M	Emergency Medicine	E	198.0	198.7	3584.23	1698.0	142.0	not_suppressed	107.0	107.0	2359.67	903.0	not_suppressed	86.0	not_suppressed	15.0	2002.92	not_suppressed	183.0	1581.31	not_suppressed	0.0	0.0	not_suppressed	105.0	2382.45	not_suppressed	93.0	1201.78	not_suppressed	114.0	2184.25	not_suppressed	84.0	1399.98	53.0	197.11	185.0	53.0	26.77	0.0	0.0	0.0	0.0	0.0	70.0	639.02	65.0	not suppressed	0.0	0.0	not suppressed	0.0	64.0	77.0	65.0	78.0	64.0	1.734				0	US	FL	Medical Doctor	1.0035353535353535	18.102171717171718	8.575757575757576	not suppressed	not suppressed	not suppressed	not suppressed
1689086639	F	General/Family Practice	E	550.0	748.5	42805.22	20920.0	186.0	not_suppressed	262.0	348.86666667	19026.43	9743.0	not_suppressed	95.0	counter suppressed	88.0	17122.3	not_suppressed	457.0	10191.95	suppressed	5.0	0.0	not_suppressed	288.0	22578.06	not_suppressed	262.0	20227.16	not_suppressed	462.0	39369.1	not_suppressed	88.0	3436.12	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	13.0	105.91	12.0	not suppressed	0.0	0.0	not suppressed	0.0	63.0	107.0	79.0	44.0	142.0	1.7938				0	US	MN	Medical Doctor	1.3609090909090908	77.82767272727273	38.03636363636364	not suppressed	not suppressed	not suppressed	not suppressed
1184010936	F	Nurse	E	196.0	475.7	10743.56	13571.0	48.0	not_suppressed	152.0	373.16666667	10097.91	10822.0	counter suppressed	43.0	not_suppressed	19.0	7848.4	not_suppressed	177.0	2895.16	not_suppressed	0.0	0.0	not_suppressed	144.0	5935.26	not_suppressed	52.0	4808.3	not_suppressed	49.0	5423.85	not_suppressed	147.0	5319.71	5.0	112.88	97.0	5.0	2.27	5.0	0.0	0.0	5.0	0.0	12.0	133.6	12.0	not suppressed	0.0	0.0	not suppressed	0.0	70.0	73.0	47.0	37.0	11.0	1.0955				0	US	IN	Nurse	2.4270408163265307	54.81408163265306	69.23979591836735	suppressed	suppressed	not suppressed	not suppressed
1144495748	F	Dentist	E	102.0	102.0	381.39	606.0	56.0	not_suppressed	86.0	86.0	302.91	481.0	counter suppressed	51.0	suppressed	5.0	17122.3	counter suppressed	97.0	8144.09	not_suppressed	0.0	0.0	not_suppressed	48.0	141.69	not_suppressed	54.0	239.7	not_suppressed	21.0	96.01	not_suppressed	81.0	285.38	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	62.0	246.34	48.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	31.0	25.0	89.0	40.0	1.1782				0	US	MA	Dentist/DDS	1.0	3.739117647058823	5.9411764705882355	not suppressed	not suppressed	suppressed	suppressed
1972553816	M	Psychiatry/Psychology & Neurology	E	4496.0	5980.6	843347.15	173185.0	708.0	not_suppressed	3764.0	5088.7333333000015	476924.19	147654.0	not_suppressed	621.0	not_suppressed	767.0	716540.95	not_suppressed	3701.0	126459.56	not_suppressed	28.0	346.64	not_suppressed	3175.0	531416.06	not_suppressed	1321.0	311931.09	not_suppressed	1528.0	468144.69	not_suppressed	2968.0	375202.46	97.0	645.38	2215.0	30.0	2.16	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	41.0	522.58	not suppressed	15.0	74.0	412.0	296.0	484.0	224.0	1.7519999999999998				0	US	FL	DO	1.3302046263345197	187.57721307829183	38.51979537366548	not suppressed	not suppressed	not suppressed	not suppressed
1730143603	F	Internal Medicine	E	11544.0	16557.2	450809.42	470907.0	556.0	not_suppressed	10749.0	15444.466667	420045.69	439632.0	not_suppressed	507.0	not_suppressed	1757.0	275354.84	not_suppressed	9712.0	172120.81	not_suppressed	75.0	3333.77	not_suppressed	2706.0	85156.24	not_suppressed	8838.0	365653.18	not_suppressed	2667.0	86992.64	not_suppressed	8877.0	363816.78	220.0	18758.39	6560.0	64.0	1.91	56.0	14362.5	2774.0	5.0	25.45	482.0	6042.57	281.0	not suppressed	39.0	550.65	suppressed	5.0	75.0	404.0	152.0	479.0	77.0	1.088				0	US	PA	Medical Doctor	1.4342688842688844	39.051405058905054	40.79235966735967	not suppressed	not suppressed	not suppressed	not suppressed
1013023373	F	Nurse	E	7096.0	7316.6	1017722.62	204671.0	348.0	not_suppressed	467.0	484.0	30279.5	13962.0	not_suppressed	38.0	not_suppressed	708.0	803274.31	not_suppressed	6388.0	214448.31	not_suppressed	0.0	0.0	not_suppressed	3222.0	499028.86	not_suppressed	3874.0	518693.76	not_suppressed	6435.0	919180.17	not_suppressed	661.0	98542.45	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	386.73	5.0	not suppressed	188.0	19281.85	not suppressed	27.0	50.0	182.0	166.0	50.0	298.0	1.2486				0	US	OH	CNS	1.0310879368658399	143.42201521984217	28.84315107102593	not suppressed	not suppressed	not suppressed	not suppressed
1992774079	M	Internal Medicine	E	14800.0	23987.7	811499.89	694806.0	677.0	not_suppressed	14243.0	23262.133333	765785.16	673904.0	not_suppressed	658.0	not_suppressed	2431.0	594508.74	not_suppressed	12291.0	213073.05	not_suppressed	78.0	3918.1	not_suppressed	5815.0	322579.75	not_suppressed	8985.0	488920.14	not_suppressed	1899.0	101688.27	not_suppressed	12901.0	709811.62	319.0	3407.01	9202.0	89.0	2.16	0.0	0.0	0.0	0.0	0.0	434.0	5346.61	261.0	not suppressed	97.0	2459.38	not suppressed	20.0	75.0	390.0	287.0	629.0	48.0	1.0483				0	US	GA	Medical Doctor	1.6207905405405405	54.83107364864865	46.94635135135135	not suppressed	not suppressed	not suppressed	not suppressed
1801871033	M	Allergy/Immunology	E	5248.0	6755.3	1688153.69	198371.0	421.0	not_suppressed	4164.0	5428.966666699999	1188418.44	159559.0	not_suppressed	349.0	not_suppressed	871.0	1519647.37	not_suppressed	4365.0	165692.32	not_suppressed	12.0	2814.0	not_suppressed	2621.0	1291589.41	not_suppressed	2627.0	396564.28	not_suppressed	878.0	555537.42	not_suppressed	4370.0	1132616.27	772.0	21511.59	22922.0	152.0	14.71	20.0	3705.66	600.0	5.0	2.59	5.0	386.73	5.0	not suppressed	0.0	0.0	not suppressed	0.0	71.0	311.0	110.0	374.0	47.0	1.2601				0	US	AL	Medical Doctor	1.2872141768292684	321.6756269054878	37.79935213414634	not suppressed	not suppressed	not suppressed	not suppressed
1215196324	F	Psychiatry/Psychology & Neurology	E	616.0	616.5	77399.7	17180.0	76.0	not_suppressed	172.0	172.33333333	6437.34	4700.0	not_suppressed	27.0	not_suppressed	47.0	57560.67	not_suppressed	569.0	19839.03	not_suppressed	0.0	0.0	not_suppressed	292.0	26136.86	not_suppressed	324.0	51262.84	not_suppressed	575.0	76855.54	not_suppressed	41.0	544.16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	not suppressed	37.0	4805.88	suppressed	5.0	57.0	42.0	34.0	13.0	63.0	1.4717				0	US	VA	Medical Doctor	1.0008116883116882	125.64886363636363	27.88961038961039	not suppressed	not suppressed	not suppressed	not suppressed
1558307090	M	Internal Medicine	E	2856.0	3508.4	437559.18	89986.0	741.0	not_suppressed	2559.0	3181.3	396324.88	81812.0	not_suppressed	664.0	not_suppressed	808.0	358586.74	not_suppressed	2048.0	78972.44	not_suppressed	0.0	0.0	not_suppressed	864.0	95999.73	not_suppressed	1992.0	341559.45	not_suppressed	382.0	51064.14	not_suppressed	2474.0	386495.04	5.0	112.88	97.0	5.0	2.27	0.0	0.0	0.0	0.0	0.0	92.0	32694.04	49.0	not suppressed	0.0	0.0	not suppressed	0.0	72.0	481.0	260.0	658.0	83.0	1.1985				0	US	GA	Medical Doctor	1.2284313725490197	153.20699579831933	31.507703081232492	not suppressed	not suppressed	not suppressed	not suppressed
